# {"t_start": 1553045132.1105466, "env_id": "Acrobot-v1"} 
r,l,t
-289.0,290,350.184371
-462.0,463,350.802297
-209.0,210,350.994648
-241.0,242,351.211212
-500.0,500,351.69127
-241.0,242,352.000779
-500.0,500,352.476804
-242.0,243,352.715099
-208.0,209,353.041899
-261.0,262,353.282595
-235.0,236,353.571608
-223.0,224,353.933309
-374.0,375,354.657911
-236.0,237,354.960644
-180.0,181,355.193591
-372.0,373,355.664555
-269.0,270,356.2305
-203.0,204,356.532844
-271.0,272,356.932592
-294.0,295,357.354955
-188.0,189,357.65202
-282.0,283,357.896878
-252.0,253,358.125434
-222.0,223,358.327938
-240.0,241,358.660171
-163.0,164,358.80555
-380.0,381,359.126746
-242.0,243,359.338131
-199.0,200,359.638171
-199.0,200,359.82168
-176.0,177,359.983341
-236.0,237,360.206184
-289.0,290,360.498384
-192.0,193,360.765734
-316.0,317,361.023483
-294.0,295,361.264949
-311.0,312,361.720007
-201.0,202,362.006606
-225.0,226,362.325736
-215.0,216,362.627034
-195.0,196,362.896654
-178.0,179,363.320276
-256.0,257,363.678119
-245.0,246,364.018617
-175.0,176,364.266487
-202.0,203,364.549154
-250.0,251,365.10233
-267.0,268,365.442655
-214.0,215,365.625888
-239.0,240,365.837202
-208.0,209,366.130764
-254.0,255,366.357654
-199.0,200,366.533945
-220.0,221,366.716238
-219.0,220,366.904164
-245.0,246,367.2365
-500.0,500,367.668301
-230.0,231,367.867297
-246.0,247,368.22111
-188.0,189,368.385705
-181.0,182,368.572113
-312.0,313,368.828546
-219.0,220,369.148257
-258.0,259,369.344418
-344.0,345,369.589082
-210.0,211,369.737438
-185.0,186,369.963386
-283.0,284,370.156319
-182.0,183,370.278605
-190.0,191,370.410894
-272.0,273,370.595001
-248.0,249,370.854036
-142.0,143,370.947849
-139.0,140,371.047041
-197.0,198,371.18787
-201.0,202,371.330756
-193.0,194,371.562066
-209.0,210,371.707428
-225.0,226,371.879698
-186.0,187,372.03175
