# {"t_start": 1553041069.542674, "env_id": "CartPole-v1"} 
r,l,t
24.0,24,53.539976
36.0,36,53.636201
18.0,18,53.685238
16.0,16,53.729891
14.0,14,53.767389
35.0,35,53.864625
71.0,71,54.053977
23.0,23,54.114671
40.0,40,54.217711
36.0,36,54.311523
76.0,76,54.512567
9.0,9,54.536543
40.0,40,54.642712
40.0,40,54.751767
18.0,18,54.799955
17.0,17,54.845475
33.0,33,54.934526
12.0,12,54.966487
19.0,19,55.019934
15.0,15,55.060965
28.0,28,55.136662
19.0,19,55.187562
16.0,16,55.229464
19.0,19,55.279191
25.0,25,55.345426
19.0,19,55.398607
19.0,19,55.457478
11.0,11,55.48856
17.0,17,55.547393
14.0,14,55.594674
13.0,13,55.642577
13.0,13,55.68811
32.0,32,55.782007
42.0,42,55.910221
20.0,20,55.972461
16.0,16,56.021925
54.0,54,56.168417
15.0,15,56.205179
12.0,12,56.235244
38.0,38,56.32943
67.0,67,56.496171
29.0,29,56.56699
14.0,14,56.601157
26.0,26,56.664032
17.0,17,56.705063
9.0,9,56.728417
15.0,15,56.767976
19.0,19,56.820975
14.0,14,56.855791
22.0,22,56.911602
18.0,18,56.962017
21.0,21,57.013098
58.0,58,57.157398
41.0,41,57.270619
29.0,29,57.372375
32.0,32,57.485928
12.0,12,57.526368
11.0,11,57.566772
31.0,31,57.679795
32.0,32,57.780286
25.0,25,57.842066
29.0,29,57.918439
15.0,15,57.959791
26.0,26,58.022301
58.0,58,58.162625
53.0,53,58.296123
15.0,15,58.332067
11.0,11,58.358967
16.0,16,58.398355
24.0,24,58.458042
32.0,32,58.561891
14.0,14,58.605742
10.0,10,58.631283
15.0,15,58.672059
39.0,39,58.792573
11.0,11,58.825536
45.0,45,58.961603
15.0,15,59.011272
23.0,23,59.089532
58.0,58,59.249334
13.0,13,59.282068
21.0,21,59.334809
81.0,81,59.555648
36.0,36,59.654412
13.0,13,59.690198
27.0,27,59.762825
16.0,16,59.804869
17.0,17,59.849802
18.0,18,59.896744
40.0,40,60.001261
18.0,18,60.04892
13.0,13,60.084532
66.0,66,60.261152
