# {"t_start": 1553040454.0211222, "env_id": "CartPole-v1"} 
r,l,t
500.0,500,249.887122
500.0,500,250.117884
500.0,500,250.436339
500.0,500,250.664261
500.0,500,250.990736
500.0,500,251.217804
18.0,18,251.225994
500.0,500,251.549591
500.0,500,251.775053
500.0,500,252.094339
500.0,500,252.318722
500.0,500,252.634829
500.0,500,252.839816
500.0,500,253.105185
500.0,500,253.291706
500.0,500,253.560984
500.0,500,253.745718
500.0,500,254.012974
500.0,500,254.229167
500.0,500,254.5894
500.0,500,254.780927
500.0,500,255.052844
500.0,500,255.25422
10.0,10,255.258795
500.0,500,255.599543
500.0,500,255.837931
500.0,500,256.158729
500.0,500,256.394675
426.0,426,256.690241
500.0,500,256.921427
500.0,500,257.245468
500.0,500,257.470918
500.0,500,257.788884
500.0,500,258.040359
500.0,500,258.266737
500.0,500,258.615413
53.0,53,258.63957
500.0,500,258.953193
179.0,179,259.034132
500.0,500,259.268029
500.0,500,259.597739
500.0,500,259.816631
500.0,500,260.150034
500.0,500,260.392569
500.0,500,260.720685
500.0,500,260.971415
500.0,500,261.305836
500.0,500,261.54685
500.0,500,261.875857
500.0,500,262.114575
500.0,500,262.457195
500.0,500,262.708879
500.0,500,263.047387
500.0,500,263.28346
500.0,500,263.516134
500.0,500,263.888101
500.0,500,264.126609
500.0,500,264.463914
500.0,500,264.684755
500.0,500,265.000855
500.0,500,265.242286
500.0,500,265.573486
500.0,500,265.800385
500.0,500,266.151961
500.0,500,266.369902
500.0,500,266.723608
500.0,500,266.948505
500.0,500,267.27547
466.0,466,267.503867
500.0,500,267.827669
500.0,500,268.08431
500.0,500,268.403981
500.0,500,268.624452
500.0,500,268.966769
500.0,500,269.199823
302.0,302,269.418662
500.0,500,269.646976
500.0,500,269.961911
500.0,500,270.205426
500.0,500,270.4571
493.0,493,270.771207
500.0,500,271.005117
500.0,500,271.373232
500.0,500,271.595134
500.0,500,271.952051
500.0,500,272.19349
500.0,500,272.550825
500.0,500,272.807985
500.0,500,273.146886
500.0,500,273.398238
500.0,500,273.738043
500.0,500,273.968302
500.0,500,274.293076
500.0,500,274.517186
500.0,500,274.873028
500.0,500,275.132013
