# {"t_start": 1553021362.1168172, "env_id": "Taxi-v2"} 
r,l,t
-200,200,62.775684
-200,200,63.003183
-200,200,63.062489
-209,200,63.122696
-200,200,63.184043
-200,200,63.244931
-200,200,63.305193
-200,200,63.365732
-200,200,63.426269
-200,200,63.486994
-200,200,63.548103
-200,200,63.774126
-200,200,63.838434
-200,200,63.901021
-200,200,63.95957
-200,200,64.017688
-209,200,64.077415
-200,200,64.137981
-200,200,64.197382
-200,200,64.254159
-200,200,64.314445
-200,200,64.545871
-200,200,64.604707
-200,200,64.66469
-200,200,64.724273
-200,200,64.788431
-200,200,64.867222
-200,200,64.935081
-200,200,65.013506
-200,200,65.076232
-200,200,65.136137
-200,200,65.368724
-200,200,65.430131
-200,200,65.491469
-200,200,65.553055
-200,200,65.615062
-200,200,65.680638
-200,200,65.741805
-209,200,65.808525
-200,200,65.875951
-200,200,65.944941
-200,200,66.007919
-200,200,66.243196
-200,200,66.3053
-200,200,66.37067
-200,200,66.434621
-200,200,66.498609
-200,200,66.559951
-200,200,66.622718
-200,200,66.686291
-209,200,66.750507
-200,200,66.814008
-200,200,67.045606
-200,200,67.105396
-200,200,67.166091
-200,200,67.226631
-200,200,67.287457
-200,200,67.348734
-200,200,67.411119
-200,200,67.474477
-200,200,67.536381
-209,200,67.596624
-200,200,67.828338
-200,200,67.888353
-200,200,67.949968
-200,200,68.010999
-200,200,68.077092
-200,200,68.140205
-200,200,68.201742
-200,200,68.262496
-200,200,68.323053
-200,200,68.384165
-200,200,68.618984
-200,200,68.681001
-200,200,68.744516
-200,200,68.807934
-200,200,68.872237
-200,200,68.938167
-200,200,69.002754
-200,200,69.064954
-200,200,69.126988
-200,200,69.189036
-200,200,69.251598
-200,200,69.48056
-200,200,69.540358
-200,200,69.600643
-200,200,69.660564
-200,200,69.721472
-200,200,69.782346
-200,200,69.842636
-200,200,69.903107
-200,200,69.963697
-200,200,70.029822
-200,200,70.267121
-200,200,70.327998
-200,200,70.39006
-200,200,70.456759
-200,200,70.522903
-200,200,70.588073
-200,200,70.650363
-200,200,70.713578
-200,200,70.779763
-200,200,70.845581
-200,200,71.076435
-200,200,71.137618
-200,200,71.19789
-200,200,71.260244
-200,200,71.320989
-200,200,71.386139
-200,200,71.447536
-200,200,71.508774
-200,200,71.570563
-200,200,71.623721
-200,200,71.847953
-200,200,71.907084
-200,200,71.967907
-200,200,72.028337
-200,200,72.08895
-200,200,72.150139
-200,200,72.21109
-200,200,72.272055
-200,200,72.332989
-200,200,72.393812
-200,200,72.457519
-200,200,72.694685
-200,200,72.75779
-200,200,72.820414
-200,200,72.884334
-200,200,72.947167
-200,200,73.008867
-200,200,73.073443
-200,200,73.140655
-200,200,73.208595
-200,200,73.27516
-200,200,73.515567
-200,200,73.58714
-200,200,73.659693
-200,200,73.730364
-200,200,73.798263
-200,200,73.861042
-200,200,73.937414
-200,200,73.999734
-200,200,74.060801
-200,200,74.12246
-200,200,74.350091
-200,200,74.409904
-200,200,74.471078
-200,200,74.531882
-200,200,74.592999
-200,200,74.653736
-209,200,74.714488
-200,200,74.775213
-209,200,74.836292
-200,200,74.899899
-200,200,75.12525
