# {"t_start": 1553172734.3370938, "env_id": "Taxi-v2"} 
r,l,t
-200,200,65.799091
-200,200,66.019861
-200,200,66.079798
-200,200,66.140249
-200,200,66.200449
-200,200,66.260804
-200,200,66.320879
-200,200,66.381198
-200,200,66.441561
-200,200,66.501856
-200,200,66.561819
-200,200,66.782688
-200,200,66.842279
-200,200,66.902676
-200,200,66.962933
-200,200,67.023158
-200,200,67.083508
-200,200,67.143943
-200,200,67.204442
-200,200,67.264858
-200,200,67.325101
-200,200,67.546889
-200,200,67.605849
-200,200,67.666165
-200,200,67.726612
-200,200,67.786969
-200,200,67.847264
-200,200,67.907393
-200,200,67.967288
-200,200,68.027967
-200,200,68.087885
-200,200,68.308203
-200,200,68.367267
-200,200,68.428083
-200,200,68.48882
-200,200,68.549582
-200,200,68.610051
-200,200,68.670859
-200,200,68.731391
-200,200,68.792194
-200,200,68.852922
-200,200,68.91374
-200,200,69.134881
-200,200,69.19517
-200,200,69.257376
-200,200,69.318291
-200,200,69.379631
-200,200,69.440421
-200,200,69.500957
-200,200,69.561765
-200,200,69.622527
-200,200,69.683223
-200,200,69.904768
-200,200,69.964749
-200,200,70.025678
-200,200,70.086452
-200,200,70.147245
-200,200,70.208234
-200,200,70.269132
-200,200,70.329962
-200,200,70.390505
-200,200,70.452205
-200,200,70.681085
-200,200,70.741141
-200,200,70.801785
-200,200,70.863086
-200,200,70.924175
-200,200,70.984588
-200,200,71.044074
-200,200,71.105071
-200,200,71.165193
-200,200,71.223983
-200,200,71.446986
-200,200,71.506198
-200,200,71.566807
-200,200,71.627462
-200,200,71.688241
-200,200,71.749192
-200,200,71.809914
-200,200,71.870612
-200,200,71.931
-200,200,71.991702
-200,200,72.05246
-200,200,72.274883
-200,200,72.335088
-200,200,72.395806
-200,200,72.45688
-200,200,72.517662
-200,200,72.578457
-200,200,72.639263
-200,200,72.700071
-200,200,72.7609
-200,200,72.82158
-200,200,73.04267
-200,200,73.102655
-200,200,73.163498
-200,200,73.224249
-200,200,73.285044
-200,200,73.345507
-200,200,73.406064
-200,200,73.46651
-200,200,73.526885
-200,200,73.587559
-200,200,73.809167
-200,200,73.868662
-200,200,73.929412
-200,200,73.989821
-200,200,74.05057
-200,200,74.111193
-200,200,74.171875
-200,200,74.233352
-200,200,74.291732
-200,200,74.352406
-200,200,74.57446
-200,200,74.633733
-200,200,74.694426
-200,200,74.755114
-200,200,74.815648
-200,200,74.876643
-200,200,74.936826
-200,200,74.9973
-200,200,75.057712
-200,200,75.118298
-200,200,75.179078
-200,200,75.401826
-200,200,75.460831
-200,200,75.521134
-200,200,75.581785
-200,200,75.642184
-200,200,75.702606
-200,200,75.763021
-200,200,75.823275
-200,200,75.883512
-200,200,75.943548
-200,200,76.164274
-200,200,76.223917
-200,200,76.28417
-200,200,76.344293
-200,200,76.404394
-200,200,76.464567
-200,200,76.525068
-200,200,76.585189
-200,200,76.645849
-200,200,76.706282
-200,200,76.927462
-200,200,76.987025
-200,200,77.047347
-200,200,77.107333
-200,200,77.167725
-200,200,77.228185
-200,200,77.288755
-200,200,77.34926
-200,200,77.409842
-200,200,77.470334
-200,200,77.691476
-200,200,77.750193
-200,200,77.810463
-200,200,77.870787
-200,200,77.931042
-200,200,77.991407
-200,200,78.051768
-200,200,78.11206
-200,200,78.172331
-200,200,78.232744
-200,200,78.454854
-200,200,78.514654
-200,200,78.575211
-200,200,78.635834
-200,200,78.696478
-200,200,78.757174
-200,200,78.817526
-200,200,78.878363
-200,200,78.938627
-200,200,78.998796
-200,200,79.059221
-200,200,79.280086
-200,200,79.339888
-200,200,79.400817
-200,200,79.46018
-200,200,79.520091
-200,200,79.581016
-200,200,79.641196
-200,200,79.70194
-200,200,79.762406
-200,200,79.822543
-200,200,80.043802
-200,200,80.102765
-200,200,80.163156
-200,200,80.223592
-200,200,80.284131
-200,200,80.344512
-200,200,80.404686
-200,200,80.465003
-200,200,80.524737
-200,200,80.584942
-200,200,80.806282
-200,200,80.8651
-200,200,80.925356
-200,200,80.985459
-200,200,81.045606
-200,200,81.105906
-200,200,81.165845
-200,200,81.22605
-200,200,81.285274
-200,200,81.343694
-200,200,81.569568
-200,200,81.627551
-200,200,81.686641
-200,200,81.746851
-200,200,81.806909
-200,200,81.867145
-200,200,81.9273
-200,200,81.987463
-200,200,82.047634
-200,200,82.108591
-200,200,82.168773
-200,200,82.389263
-200,200,82.448802
-200,200,82.509249
-200,200,82.569477
-200,200,82.6279
-200,200,82.686294
-200,200,82.744646
-200,200,82.803002
-200,200,82.862049
-200,200,82.922801
-200,200,83.143972
-200,200,83.20394
-200,200,83.264906
-200,200,83.325433
-200,200,83.386001
-200,200,83.447297
-200,200,83.508416
-200,200,83.569421
-200,200,83.630452
-200,200,83.69149
-200,200,83.913608
-200,200,83.972597
-200,200,84.033493
-200,200,84.094274
-200,200,84.155089
-200,200,84.215801
-200,200,84.2765
-200,200,84.337003
-200,200,84.397679
-200,200,84.458408
-200,200,84.680464
-200,200,84.740296
-200,200,84.80116
-200,200,84.862102
-200,200,84.922873
-200,200,84.983683
-200,200,85.044428
-200,200,85.105249
-200,200,85.166568
-200,200,85.227407
-200,200,85.28809
-200,200,85.510304
-200,200,85.570699
-200,200,85.631521
-200,200,85.692066
-200,200,85.752212
-200,200,85.812988
-200,200,85.873702
-200,200,85.934163
-200,200,85.994977
-200,200,86.055871
-200,200,86.277476
-200,200,86.337582
-200,200,86.398368
-200,200,86.458959
-200,200,86.519726
-200,200,86.580275
-200,200,86.641107
-200,200,86.701772
-200,200,86.762424
-200,200,86.823131
-200,200,87.04507
-200,200,87.104612
-200,200,87.165625
-200,200,87.226646
-200,200,87.287576
-200,200,87.348022
-200,200,87.408834
-200,200,87.469614
-200,200,87.530267
-200,200,87.590921
-200,200,87.813734
-200,200,87.873267
-200,200,87.934176
-200,200,87.99565
-200,200,88.056292
-200,200,88.11689
-200,200,88.177585
-200,200,88.238181
-200,200,88.299057
-200,200,88.359807
-200,200,88.42053
-200,200,88.640962
-200,200,88.701386
-200,200,88.762043
-200,200,88.822534
-200,200,88.883253
-200,200,88.944054
-200,200,89.004667
-200,200,89.06552
-200,200,89.126037
-200,200,89.186705
-200,200,89.408565
-200,200,89.469029
-200,200,89.529906
-200,200,89.590402
-200,200,89.651139
-200,200,89.712001
-200,200,89.771872
-200,200,89.832208
-200,200,89.892882
-200,200,89.953397
-200,200,90.17556
-200,200,90.234798
-200,200,90.295487
-200,200,90.355782
-200,200,90.416497
-200,200,90.475727
-200,200,90.535151
-200,200,90.595016
-200,200,90.654152
-200,200,90.714531
-200,200,90.936272
-200,200,90.99459
-200,200,91.054983
-200,200,91.115329
-200,200,91.175662
-200,200,91.235917
-200,200,91.296228
-200,200,91.356292
-200,200,91.416695
-200,200,91.477034
-200,200,91.537367
-200,200,91.758027
-200,200,91.817939
-200,200,91.877978
-200,200,91.938164
-200,200,91.999118
-200,200,92.059768
-200,200,92.120203
-200,200,92.180741
-200,200,92.241446
-200,200,92.301957
-200,200,92.523092
-200,200,92.582607
-200,200,92.643024
-200,200,92.703428
-200,200,92.763792
-200,200,92.824114
-200,200,92.884578
-200,200,92.944561
-200,200,93.004994
-200,200,93.065461
-200,200,93.287396
-200,200,93.346186
-200,200,93.406773
-200,200,93.467229
-200,200,93.527769
-200,200,93.588454
-200,200,93.648926
-200,200,93.709529
-200,200,93.770506
-200,200,93.830733
